Category,Level1,Level2,Level3,Level4,Button1,,None,Button2,Button3,Total
Samples Data,Samples Program TTL,"Spain",Core Product Grp,Gem Imaging ,0.03,,0,0,0,0.03
Samples Data,Samples Program TTL,"Spain",Core Product Grp,Ikor Sistemas ,4.84,,0,4.04,6.21,15.1
Samples Data,Samples Program TTL,"Spain",Core Product Grp,Lear Corporation ,40.76,,0,17.84,32.49,91.09
Samples Data,Samples Program TTL,"Spain",Core Product Grp,"Loar Gasificacion, ",0.01,,0,0,0,0.01
Samples Data,Samples Program TTL,"Spain",Core Product Grp,Optimus S.A,0,,0,0.01,0.01,0.02
Samples Data,Samples Program TTL,"Spain",Core Product Grp,Optomic Espa?a ,0.13,,0,0.18,0.2,0.5
Samples Data,Samples Program TTL,"Spain",Core Product Grp,S.E. Progres ,1.2,,0,1.94,2.27,5.41
Samples Data,Samples Program TTL,"Spain",Core Product Grp,Sistemas Audiovisuales ,0.21,,0,0.33,0,0.54
Samples Data,Samples Program TTL,"Spain",Core Product Grp,"Sistena, S.A.",0.12,,0,0,0.02,0.15
Samples Data,Samples Program TTL,"Spain",Core Product Grp,TECHNAID S.L.,0,,0,6.01,4.81,10.81
Samples Data,Samples Program TTL,"Spain",Ind&Healthcare,Felemamg,1.15,,0,0.75,2.42,4.32
Samples Data,Samples Program TTL,"Spain",Ind&Healthcare,Gescaser Sa,0,,0,2.22,0.81,3.03
Samples Data,Samples Program TTL,"Spain",Ind&Healthcare,Ikor Sistemas ,1.8,,0,1.49,1.25,4.54
Samples Data,Samples Program TTL,"Spain",Ind&Healthcare,Optimus S.A,0.01,,0,0,0,0.02
Samples Data,Samples Program TTL,"Spain",Ind&Healthcare,"Sistena, S.A.",0.36,,0,0.36,0.27,0.99
Samples Data,Samples Program TTL,"Spain",Ind&Healthcare,"Tecnofingers, S.L.",159.37,,0,52.25,19.72,231.34
Samples Data,Samples Program TTL,"Spain",Ind&Healthcare,Telnet Redes ,0.33,,0,0.44,0.27,1.04
Samples Data,Samples Program TTL,"Spain",Micro&Security,Aviation Logistic ,0.35,,0,0.03,0.14,0.52
Samples Data,Samples Program TTL,"Spain",Micro&Security,Bitnia SL,57.05,,0,24.87,0,81.91
Samples Data,Samples Program TTL,"Spain",Micro&Security,Celestica Valencia ,0.5,,0,0.99,0.62,2.12
Samples Data,Samples Program TTL,"Spain",Micro&Security,Duplex Elevacion ,0,,0,0.01,0.01,0.02
Samples Data,Samples Program TTL,"Spain",Micro&Security,Giropes S.L.,0,,0,0,0,0.01
Samples Data,Samples Program TTL,"Spain",Micro&Security,Infonet Consultores ,0.31,,0,0.67,1.27,2.25
Samples Data,Samples Program TTL,"Spain",Micro&Security,IVIDA,0.11,,0,0,0.16,0.27
Samples Data,Samples Program TTL,"Spain",Micro&Security,Labici Bicicletas ,0,,0,0.01,0,0.01
Samples Data,Samples Program TTL,"Spain",Micro&Security,LAMSE S.L.,1.17,,0,1.77,3.34,6.28
Samples Data,Samples Program TTL,"Spain",Micro&Security,Prodimar,0.75,,0,0.92,1.33,3.01
Samples Data,Samples Program TTL,"Spain",Micro&Security,"Radiobit Sistemas, ",0.4,,0,0.23,0.65,1.28
Samples Data,Samples Program TTL,"Spain",Micro&Security,Salto Systems ,1.76,,0,0.92,1.43,4.12
Samples Data,Samples Program TTL,"Spain",Micro&Security,"Sant Dalmai, ",0.05,,0,0.05,0.08,0.18
Samples Data,Samples Program TTL,"Spain",Micro&Security,"Tecsidel, S. ",0.44,,0,0.44,0.66,1.53
Samples Data,Samples Program TTL,"Spain",Micro&Security,Tokheim,93.36,,0,6.28,0.24,99.89
Samples Data,Samples Program TTL,"Spain",Micro&Security,Zinpro,0.11,,0,0,0.16,0.27
Samples Data,Samples Program TTL,"Spain",MOBILE,Ikor Sistemas ,0,,0,52.4,18.07,70.48
Samples Data,Samples Program TTL,"Spain",Mobile Solutions BU,"Eruomarmad, Sl.",1.04,,0,1.79,3.33,6.16
Samples Data,Samples Program TTL,"Sri Lanka",Micro&Security,Analytical Instruments ,0.02,,0,0.03,0.02,0.06
Samples Data,Samples Program TTL,"Sweden",Advanced Sensor Products BU,Sanmina-SCI AB,0,,0,0,6.35,6.35
Samples Data,Samples Program TTL,"Sweden",Automotive,Axis Communications ,379.1,,0,423.16,45.9,848.16
Samples Data,Samples Program TTL,"Sweden",Automotive,Ericsson AB ,19.45,,0,22.2,47.7,89.35
Samples Data,Samples Program TTL,"Sweden",Automotive,Lovanger Elektronik ,34.44,,0,0,6.89,41.33
Samples Data,Samples Program TTL,"Sweden",Automotive,TMS Electronics ,0,,0,0,0.08,0.08
Samples Data,Samples Program TTL,"Sweden",Automotive,Westcomp AB,3.76,,0,7.96,18.18,29.9
Samples Data,Samples Program TTL,"Sweden",Cloud&Data,Flextronics Int ,67.71,,0,2.02,0.87,70.6
Samples Data,Samples Program TTL,"Sweden",Cloud&Data,Instrument Electronics ,3.58,,0,6.96,9.39,19.92
Samples Data,Samples Program TTL,"Sweden",Cloud&Data,Orbit One ,118.5,,0,3.54,1.52,123.55
Samples Data,Samples Program TTL,"Sweden",Cloud&Data,Sanmina-SCI AB,0.13,,0,0.04,0.65,0.83
Samples Data,Samples Program TTL,"Sweden",Cloud&Data,Swedish ICT ,3.18,,0,1.83,7.44,12.45
Samples Data,Samples Program TTL,"Sweden",Cloud&Data,Westcomp AB,43.67,,0,25.02,100.97,169.66
Samples Data,Samples Program TTL,"Sweden",Core Product Grp,AAAAA Nordic ,0.07,,0,1.32,0.14,1.53
Samples Data,Samples Program TTL,"Sweden",Core Product Grp,Enics Sweden ,3.75,,0,40.23,2.73,46.71
Samples Data,Samples Program TTL,"Sweden",Core Product Grp,Eribel Production ,0.22,,0,0.37,0.37,0.96
Samples Data,Samples Program TTL,"Sweden",Core Product Grp,Ericsson AB ,303.4,,0,241.37,19.92,564.69
Samples Data,Samples Program TTL,"Sweden",Core Product Grp,Flextronics Int ,9.71,,0,3.54,4.85,18.1
Samples Data,Samples Program TTL,"Sweden",Core Product Grp,Frikab Production ,0.08,,0,0.02,0,0.1
Samples Data,Samples Program TTL,"Sweden",Core Product Grp,HMS Industrial ,0.39,,0,0.55,1.48,2.42
Samples Data,Samples Program TTL,"Sweden",Core Product Grp,Instrument Electronics ,4.38,,0,5.87,7.79,18.04
Samples Data,Samples Program TTL,"Sweden",Core Product Grp,J2 Sourcing ,0,,0,0,1.15,1.15
Samples Data,Samples Program TTL,"Sweden",Core Product Grp,Microcomp Nordic ,0.75,,0,1.78,1.41,3.94
Samples Data,Samples Program TTL,"Sweden",Core Product Grp,Orbit One ,0.01,,0,0.14,0.02,0.16
Samples Data,Samples Program TTL,"Sweden",Core Product Grp,Rotakorn Distribution ,0.3,,0,1.36,2.71,4.37
Samples Data,Samples Program TTL,"Sweden",Core Product Grp,Rotakorn Electronics ,11.3,,0,12.14,1.26,24.69
Samples Data,Samples Program TTL,"Sweden",Core Product Grp,Sanmina-SCI AB,19.45,,0,28.22,80.53,128.19
Samples Data,Samples Program TTL,"Sweden",Core Product Grp,TMS Electronics ,7.72,,0,0.56,1.91,10.18
Samples Data,Samples Program TTL,"Sweden",Core Product Grp,Westcomp AB,3.82,,0,8.86,8.02,20.71
Samples Data,Samples Program TTL,"Sweden",Core Product Grp,Wintech AB,0.2,,0,0.18,0.19,0.57
Samples Data,Samples Program TTL,"Sweden",Ind&Healthcare,AAAAA Nordic ,0,,0,0.46,0,0.46
Samples Data,Samples Program TTL,"Sweden",Ind&Healthcare,Enics Sweden ,17.72,,0,14.76,3.91,36.39
Samples Data,Samples Program TTL,"Sweden",Ind&Healthcare,Eribel Production ,0,,0,0.02,0.02,0.04
Samples Data,Samples Program TTL,"Sweden",Ind&Healthcare,Flextronics Intl ,1.16,,0,1.16,0,2.31
Samples Data,Samples Program TTL,"Sweden",Ind&Healthcare,Instrument Electronics ,1.42,,0,1.22,1.69,4.32
Samples Data,Samples Program TTL,"Sweden",Ind&Healthcare,Rotakorn Distribution ,0,,0,0,0.03,0.03
Samples Data,Samples Program TTL,"Sweden",Ind&Healthcare,Sanmina-SCI AB,0.07,,0,0.44,0.26,0.77
Samples Data,Samples Program TTL,"Sweden",Ind&Healthcare,TMS Electronics ,24.09,,0,51.26,39.39,114.73
Samples Data,Samples Program TTL,"Sweden",Ind&Healthcare,Wintech AB,0.04,,0,0.11,0.11,0.25
Samples Data,Samples Program TTL,"Sweden",Micro&Security,BEPE Elektronik ,0.21,,0,0.09,0.14,0.44
Samples Data,Samples Program TTL,"Sweden",Micro&Security,Cavena Image ,0.25,,0,0.02,0.1,0.37
Samples Data,Samples Program TTL,"Sweden",Micro&Security,D-Flow Technology,93.04,,0,5.76,0,98.8
Samples Data,Samples Program TTL,"Sweden",Micro&Security,Enics Sweden ,0,,0,0,0.02,0.02
Samples Data,Samples Program TTL,"Sweden",Micro&Security,Flextronics Intl ,4.71,,0,3.52,5.87,14.1
Samples Data,Samples Program TTL,"Sweden",Micro&Security,HMS Industrial ,4.02,,0,1.85,3.13,9
Samples Data,Samples Program TTL,"Sweden",Micro&Security,Miris Aktiebolag,0.04,,0,0.19,0.13,0.36
Samples Data,Samples Program TTL,"Sweden",Micro&Security,Temperature Sensitive ,43.13,,0,49.26,44.23,136.62
Samples Data,Samples Program TTL,"Sweden",Micro&Security,Umea University,0.01,,0,0.03,0.01,0.05
Samples Data,Samples Program TTL,"Sweden",Micro&Security,Vehco AB,0.11,,0,0.13,0.12,0.36
Samples Data,Samples Program TTL,"Sweden",Mobile Solutions BU,Enics Sweden ,6.29,,0,5.67,3.43,15.39
Samples Data,Samples Program TTL,"Sweden",Mobile Solutions BU,Flextronics Intl ,0.07,,0,0.07,0.07,0.2
Samples Data,Samples Program TTL,"Sweden",Mobile Solutions BU,Ohtronic AB,0.05,,0,0,0.32,0.37
Samples Data,Samples Program TTL,"Sweden",Mobile Solutions BU,Sanmina-SCI AB,0.66,,0,0.06,0.12,0.84
Samples Data,Samples Program TTL,"Switzerland",Advanced Sensor Products BU,Computer Controls ,11.78,,0,5.96,13.35,31.08
Samples Data,Samples Program TTL,"Switzerland",Advanced Sensor Products BU,Iftest AG,5.03,,0,13.17,15.44,33.64
Samples Data,Samples Program TTL,"Switzerland",Advanced Sensor Products BU,Immersionrc Limited,0.01,,0,0,0,0.01
Samples Data,Samples Program TTL,"Switzerland",Advanced Sensor Products BU,Siemens Schweiz ,33.05,,0,37.17,22.19,92.41
Samples Data,Samples Program TTL,"Switzerland",Automotive,Computer Controls ,1646.57,,0,1079.55,541.13,3267.25
Samples Data,Samples Program TTL,"Switzerland",Automotive,Continental Automotive ,0,,0,0.47,0.54,1.01
Samples Data,Samples Program TTL,"Switzerland",Automotive,Creative Electronic ,0.08,,0,0.04,0.07,0.2
Samples Data,Samples Program TTL,"Switzerland",Automotive,elfab electronics ,116.48,,0,143.85,256.65,516.98
Samples Data,Samples Program TTL,"Switzerland",Automotive,ETH Zurich,0.01,,0,0.01,0.1,0.13
Samples Data,Samples Program TTL,"Switzerland",Cloud&Data,Computer Controls ,180.58,,0,674.68,420.69,1275.94
Samples Data,Samples Program TTL,"Switzerland",Cloud&Data,COTTET ELECTRONIC ,2.15,,0,2.57,2.79,7.51
Samples Data,Samples Program TTL,"Switzerland",Cloud&Data,Crypto AG,16.34,,0,96.04,88.95,201.33
Samples Data,Samples Program TTL,"Switzerland",Cloud&Data,ECR AG,5.27,,0,18.33,11.45,35.05
Samples Data,Samples Program TTL,"Switzerland",Cloud&Data,elfab electronics ,33.39,,0,19.22,78.07,130.69
Samples Data,Samples Program TTL,"Switzerland",Cloud&Data,Enics Schweiz ,0.06,,0,0.24,0.1,0.39
Samples Data,Samples Program TTL,"Switzerland",Cloud&Data,Escatec Switzerland ,1.45,,0,0.97,2.14,4.55
Samples Data,Samples Program TTL,"Switzerland",Cloud&Data,Iftest AG,0,,0,12.54,0,12.54
Samples Data,Samples Program TTL,"Switzerland",Cloud&Data,Kuk Electronic ,0,,0,1.01,1.15,2.16
Samples Data,Samples Program TTL,"Switzerland",Cloud&Data,Luciol Instruments ,0.64,,0,0.9,0.65,2.18
Samples Data,Samples Program TTL,"Switzerland",Cloud&Data,Mandozzi Elettronica ,0.14,,0,0.61,0.19,0.94
Samples Data,Samples Program TTL,"Switzerland",Cloud&Data,MPL AG,137.32,,0,41.32,19.7,198.34
Samples Data,Samples Program TTL,"Switzerland",Cloud&Data,Swisstronic Manufacturing ,5.86,,0,8.24,5.96,20.05
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Adaxys SA,0.05,,0,0.06,0.11,0.22
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Amicrosystems SA,5.42,,0,5.24,6.86,17.52
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Assemtron AG,0.49,,0,2.3,1.56,4.35
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,BAUR SA,0,,0,0,0.21,0.21
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Biviator AG ,0.01,,0,0.63,1.26,1.9
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,CCS Adaxys ,6.57,,0,13.83,3.86,24.27
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,CCS Schweiz ,0.75,,0,2.81,1.77,5.34
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,CERN,23.16,,0,20.35,4.28,47.79
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Cloos Electronic ,0.64,,0,0.77,0.52,1.93
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Computechnic AG,0.12,,0,0.18,0.18,0.48
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Computer Controls ,1226.72,,0,938.94,1615.91,3781.58
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Continental Automotive ,0,,0,0.16,0,0.16
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,COTTET ELECTRONIC ,1.38,,0,11.55,1.82,14.76
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Creative Electronic ,10.8,,0,7,7.92,25.72
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Crypto AG,2.32,,0,7.7,1.86,11.88
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Drivetek AG,0.01,,0,0,0,0.01
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,ECR AG,0.06,,0,3.98,11.43,15.46
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Elaso AG,0,,0,0.01,0.04,0.04
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,elfab electronics ,8.16,,0,16.25,4.29,28.69
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Endress+Hauser Flowtec ,2.79,,0,1.27,0.63,4.69
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Enics Schweiz ,41.87,,0,54.3,42.67,138.84
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,EPH Electronics ,0.39,,0,1.07,1.68,3.14
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Escatec Switzerland ,1.8,,0,3.04,5.94,10.78
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Fehlmann AG ,0,,0,0.48,0.1,0.57
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Feurer Automation,0,,0,0,0,0.01
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,flexdsl Telecommunications ,0.04,,0,0.14,0.28,0.46
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Gebruder Loepfe ,0.02,,0,0.02,0.03,0.07
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Grossenbacher Systeme ,3.43,,0,1.21,3.09,7.74
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Hadimec AG,1.57,,0,0.1,0.47,2.14
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,HaslerRail AG,0,,0,0.58,0,0.58
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Hybrid SA,61.96,,0,17.51,14.73,94.21
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Iftest AG,7.66,,0,5.26,2.65,15.57
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,IRDAM SA,0.01,,0,0.03,0.03,0.07
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,KELLER AG ,4.2,,0,3.73,2.26,10.19
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Kuk Electronic ,0.88,,0,1.72,0.95,3.54
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Mandozzi Elettronica ,1.39,,0,2.57,0,3.96
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Mettler Toledo ,30.27,,0,50.29,81.14,161.7
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,MINEL AG,0,,0,11.05,0,11.05
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Mostec AG,0.46,,0,0,0.92,1.38
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,MPL AG,0.52,,0,1.28,2.38,4.18
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Netron GmbH,41.5,,0,57.14,70.61,169.25
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,NXP Semiconductors ,17.99,,0,13.13,49.93,81.04
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Phonak AG,15.7,,0,100.94,39.83,156.47
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Phonak Communications ,0.34,,0,0.3,0.18,0.82
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Presco AG ,0.06,,0,0.03,0.04,0.13
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Raytech GmbH,0,,0,0.02,0.21,0.23
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,ROXER S.A.,0.07,,0,0.37,0.23,0.68
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,RUAG Aerospace ,0.06,,0,0.16,0.36,0.58
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Schick Electronic ,0.04,,0,0.47,0.84,1.36
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Schmid Elektronik ,0.21,,0,0,0,0.21
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Schweizer Electronic ,0.97,,0,0.77,0.42,2.16
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Sensormate AG,0,,0,0,19.23,19.23
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Seyonic SA,0,,0,0,17.27,17.27
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Siemens Schweiz ,6.71,,0,17.42,23.02,47.15
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Sontex SA,8.94,,0,16.03,15.91,40.88
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Soudronic AG,0.01,,0,0.01,0.01,0.03
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Steril Air ,2.15,,0,6.95,8.76,17.86
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Swisstronic Manufacturing ,1.51,,0,1.25,4.85,7.6
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Switron AG,8.92,,0,0.45,21.47,30.84
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Technische Fachschule ,2.43,,0,1.7,1.09,5.22
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Trapeze ITS ,0,,0,1.08,0,1.08
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Valtronic Technologies ,0.08,,0,0.25,2.62,2.94
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Witschi Electronic ,4.84,,0,5.13,6.56,16.53
Samples Data,Samples Program TTL,"Switzerland",Core Product Grp,Zumbach Electronic ,0.09,,0,0.08,0.28,0.45
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,Adaxys SA,0.04,,0,0.01,0.02,0.07
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,ADE photonExa ,14.09,,0,9.77,2.71,26.57
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,BAUR SA,0.06,,0,0.02,0.06,0.13
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,Brusa Elektronik ,0.16,,0,0.09,0.02,0.28
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,CCS Schweiz ,0.18,,0,0.33,0.41,0.92
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,Cloos Electronic ,0.11,,0,0.29,0.17,0.56
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,Computer Controls ,730.46,,0,2151.67,2064.07,4946.2
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,Creative Electronic ,1.69,,0,2.04,0.77,4.5
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,Crypto AG,0.06,,0,0.1,0.16,0.32
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,Elaso AG,0.01,,0,0.02,0,0.02
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,Enics Schweiz ,42.89,,0,21.4,0.4,64.68
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,Escatec Switzerland ,7.05,,0,16.35,3.44,26.83
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,flexdsl Telecommunications ,1.01,,0,0.14,0.08,1.23
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,Hexagon,0.02,,0,0.04,0.01,0.07
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,Iftest AG,12.49,,0,111.68,62.5,186.67
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,Mettler Toledo ,17.17,,0,2.64,1.61,21.41
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,Phonak Communications ,1.5,,0,3.18,25.18,29.86
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,Ruthi Electronic ,0.21,,0,0.32,0.54,1.08
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,Schmid Elektronik ,0.85,,0,1.02,0.68,2.55
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,Soudronic AG,0.07,,0,0.11,0.13,0.31
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,Swissqual AG,8.83,,0,17.36,0,26.19
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,TEQ SA,1.36,,0,1.88,1.99,5.24
Samples Data,Samples Program TTL,"Switzerland",Ind&Healthcare,University of ,0,,0,0,0.01,0.02
Samples Data,Samples Program TTL,"Switzerland",Micro&Security,Cloos Electronic ,0.05,,0,0,0.03,0.08
