Category,Level1,Level2,Level3,Level4,Button1,,None,Button2,Button3,Total
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Galaxis Showtechnik ,0.22,,0,0.27,1.14,1.63
Samples Data,Samples Program TTL,Core Product Grp,"Germany",GBS Elektronik ,3.1,,0,0.79,6.69,10.57
Samples Data,Samples Program TTL,Core Product Grp,"Germany",GCD Electronic ,4.59,,0,7.94,5.26,17.8
Samples Data,Samples Program TTL,Core Product Grp,"Germany",GCD Printlayout ,0.33,,0,0.41,1.09,1.83
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Gebr. Bauer ,1.66,,0,0.39,7.76,9.8
Samples Data,Samples Program TTL,Core Product Grp,"Germany",GED Gesellschaft ,0,,0,0,0.1,0.1
Samples Data,Samples Program TTL,Core Product Grp,"Germany",GEMAC Gesellschaft ,13.47,,0,15.85,133.67,162.99
Samples Data,Samples Program TTL,Core Product Grp,"Germany",GHM Messtechnik ,6.29,,0,29,42.23,77.52
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Global Components ,1.9,,0,11.27,2.34,15.5
Samples Data,Samples Program TTL,Core Product Grp,"Germany",GMS Electronic ,40,,0,37.92,61.85,139.78
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Go Systemelektronik ,0.02,,0,0.05,0.05,0.12
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Gonnheimer Elektronic ,1.48,,0,4.13,7.84,13.46
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Gruninger Electronics,4.34,,0,0.06,5.63,10.03
Samples Data,Samples Program TTL,Core Product Grp,"Germany",GS Industrie-Elektronik ,47.46,,0,17.93,71.03,136.43
Samples Data,Samples Program TTL,Core Product Grp,"Germany",GSI Helmholtzzentrum ,1.95,,0,1.58,3.55,7.09
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Gunter Holland,0.02,,0,0.17,0.09,0.27
Samples Data,Samples Program TTL,Core Product Grp,"Germany",H. Timm ,0.01,,0,0.01,0,0.02
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Haberer ProTec ,52.84,,0,41.31,60.14,154.29
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Hannusch Industrieelektronik ,2.36,,0,7.49,12.43,22.28
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Hartmann Elektronik ,2.32,,0,2.63,4.85,9.8
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Hasec-Elektronik GmbH,25.95,,0,35.16,20.33,81.44
Samples Data,Samples Program TTL,Core Product Grp,"Germany",HCS-Elektronik GmbH,0,,0,1.05,2.11,3.16
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Heckner Electronics ,0.42,,0,0.53,0.59,1.54
Samples Data,Samples Program TTL,Core Product Grp,"Germany",HEGUtechnik GmbH ,0.39,,0,0.94,1.02,2.35
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Heicks Industrieelektronik,0.09,,0,0.22,0.11,0.41
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Heim Electronic ,4.01,,0,3.34,0.27,7.61
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Hella KGaA ,0.22,,0,1.64,4.96,6.81
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Helmut Rossmanith ,8.91,,0,6.12,31.41,46.43
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Herrmann Ultraschalltechnik ,6.64,,0,10.61,6.8,24.05
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Hev Halbleiter#Electronic ,0.98,,0,0.96,2.27,4.21
Samples Data,Samples Program TTL,Core Product Grp,"Germany",hf sensor ,1.15,,0,1.8,2.27,5.21
Samples Data,Samples Program TTL,Core Product Grp,"Germany",High Q ,1.85,,0,2.6,7.23,11.69
Samples Data,Samples Program TTL,Core Product Grp,"Germany",HIGHYAG Lasertechnologie ,0.04,,0,0.09,0.07,0.2
Samples Data,Samples Program TTL,Core Product Grp,"Germany",HIRO Innov.+Pr.D.GmbH&Co.KG,195.21,,0,280.29,390.84,866.34
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Hirschmann Automation ,0.42,,0,0,0.21,0.63
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Hocherl & ,0.22,,0,0.09,0.1,0.41
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Hopf Elektronik ,0.12,,0,0.15,0.22,0.49
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Hospicall GmbH,0,,0,1.86,0.62,2.49
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Humantechnik GmbH,6.97,,0,11.88,10.42,29.27
Samples Data,Samples Program TTL,Core Product Grp,"Germany",HW Systemtechnik,0,,0,0,0,0.01
Samples Data,Samples Program TTL,Core Product Grp,"Germany",HydroWer-Hydraulik GmbH,5.3,,0,6.9,14.76,26.96
Samples Data,Samples Program TTL,Core Product Grp,"Germany",HYTRON GmbH,0.06,,0,0.12,0.15,0.33
Samples Data,Samples Program TTL,Core Product Grp,"Germany",ibb Ing.-Buro ,0.12,,0,0.07,0.19,0.38
Samples Data,Samples Program TTL,Core Product Grp,"Germany",IBIS GmbH,1.42,,0,0.08,0.71,2.2
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Ihlemann AG,0.49,,0,0.17,1.07,1.73
Samples Data,Samples Program TTL,Core Product Grp,"Germany",IIE GmbH ,3.76,,0,2.91,2.68,9.34
Samples Data,Samples Program TTL,Core Product Grp,"Germany",IK Elektronik ,3.01,,0,1.37,3.24,7.62
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Ilona Glaab ,13.36,,0,11.74,24.3,49.41
Samples Data,Samples Program TTL,Core Product Grp,"Germany",ILV GmbH,0.65,,0,0.56,3.74,4.94
Samples Data,Samples Program TTL,Core Product Grp,"Germany",imc Messsysteme ,15.13,,0,55.73,10.3,81.17
Samples Data,Samples Program TTL,Core Product Grp,"Germany",IMG Electronic ,32.18,,0,12.73,37.87,82.78
Samples Data,Samples Program TTL,Core Product Grp,"Germany",IMS Rontgensysteme ,5.9,,0,2.89,4.21,13
Samples Data,Samples Program TTL,Core Product Grp,"Germany",IMT Innovative ,0.05,,0,0.36,26.78,27.19
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Indutron Industrieelektronik ,8.79,,0,9.45,12.21,30.46
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Infineon Technologies ,0.43,,0,2.79,1.1,4.32
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Ing. Buro ,3.94,,0,3.2,6.06,13.19
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Ing.-Buero Muenzinger,0.17,,0,0.63,0.68,1.48
Samples Data,Samples Program TTL,Core Product Grp,"Germany",InnoSent GmbH,9.71,,0,8.3,7.64,25.65
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Inova Semiconductors ,0,,0,0.02,0.04,0.06
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Intercard GmbH,3.6,,0,13.34,28.84,45.77
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Introbest GmbH ,0,,0,0,0.47,0.47
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Ipek International ,2.15,,0,3.31,11.64,17.1
Samples Data,Samples Program TTL,Core Product Grp,"Germany",ISA GmbH,6.35,,0,2.01,1.67,10.03
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Iseg Spezialelektronik ,0.1,,0,2.93,0.27,3.29
Samples Data,Samples Program TTL,Core Product Grp,"Germany",ISH Ingenieursozietat ,0.19,,0,0.17,0.67,1.04
Samples Data,Samples Program TTL,Core Product Grp,"Germany",isycom Informationstechnik ,0.12,,0,0.54,0.35,1.01
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Its Plus ,1.83,,0,2.01,5.94,9.79
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Ittermann Electronic ,1.99,,0,1.18,2.27,5.44
Samples Data,Samples Program TTL,Core Product Grp,"Germany",IVP Group ,0,,0,0.68,0.08,0.76
Samples Data,Samples Program TTL,Core Product Grp,"Germany",JB Electronics,3.17,,0,5.29,8.92,17.39
Samples Data,Samples Program TTL,Core Product Grp,"Germany",JIT Electronic ,2.19,,0,2.02,3.64,7.85
Samples Data,Samples Program TTL,Core Product Grp,"Germany",JS ELEKTRONIK ,0.06,,0,0.02,0.05,0.13
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Ka-Ro electronics ,0.85,,0,1.27,5.73,7.85
Samples Data,Samples Program TTL,Core Product Grp,"Germany",KE Knestel ,0.32,,0,3.07,6.69,10.08
Samples Data,Samples Program TTL,Core Product Grp,"Germany",ke-tronik,0.39,,0,1.14,4.02,5.55
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Kirstein GmbH ,3.97,,0,1.18,2.13,7.29
Samples Data,Samples Program TTL,Core Product Grp,"Germany",KK Elektotechnik ,0.26,,0,0.12,0.31,0.69
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Kleemann Elektronik ,7.22,,0,6.35,39.13,52.7
Samples Data,Samples Program TTL,Core Product Grp,"Germany",KLUGESHERZ GmbH,0.96,,0,0.36,2.59,3.91
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Kluppak & ,0.07,,0,0.13,0.08,0.28
Samples Data,Samples Program TTL,Core Product Grp,"Germany",KONTEC Meldetechnik ,5.14,,0,4.33,9.1,18.57
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Kontron Europe ,0.32,,0,0.32,1.42,2.05
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Koralewski Industrie-Elektronik ,4.32,,0,0.07,0.06,4.44
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Kraus Hardware ,9.27,,0,7.15,9.01,25.42
Samples Data,Samples Program TTL,Core Product Grp,"Germany",KS Semi ,2.86,,0,7.14,10.71,20.7
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Kuhne Electronic ,2.69,,0,5.98,0,8.67
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Kuttig Electronic ,9.07,,0,6.37,8.07,23.5
Samples Data,Samples Program TTL,Core Product Grp,"Germany",KW AUFSZUGSTECHNIK ,2.26,,0,0.9,4.52,7.69
Samples Data,Samples Program TTL,Core Product Grp,"Germany",KWI Electronic,0.03,,0,0.07,0.15,0.25
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Lacon Electronic ,0.08,,0,0.9,0.4,1.38
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Laird Controls ,0.13,,0,0.08,0.15,0.36
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Lauterbach GmbH,3.06,,0,0.92,4.78,8.76
Samples Data,Samples Program TTL,Core Product Grp,"Germany",LFG-Oertel,3.87,,0,0.15,0.06,4.08
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Liebherr-Elektronik GmbH,14.53,,0,16.69,56.41,87.63
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Limtronik GmbH,0.35,,0,0.56,0.57,1.49
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Listec GmbH,0.16,,0,0.18,0.33,0.67
Samples Data,Samples Program TTL,Core Product Grp,"Germany",LM-Electronic,2.7,,0,1.91,4.45,9.06
Samples Data,Samples Program TTL,Core Product Grp,"Germany",LMT Lichtmesstechnik ,0.44,,0,0.8,1.26,2.5
Samples Data,Samples Program TTL,Core Product Grp,"Germany",LNT Automation ,0.39,,0,0.65,0.42,1.46
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Lohnert Elektronik ,0.08,,0,0,0,0.08
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Lotstadel,8.61,,0,6.15,76.72,91.49
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Luna Electronic ,0.45,,0,0.06,0.41,0.92
Samples Data,Samples Program TTL,Core Product Grp,"Germany",M & ,2.99,,0,7.52,4.78,15.28
Samples Data,Samples Program TTL,Core Product Grp,"Germany",M. Richter ,1.34,,0,5.37,1.34,8.06
Samples Data,Samples Program TTL,Core Product Grp,"Germany",MADA Marx ,0.59,,0,0.51,0.36,1.46
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Magna Electronics ,2.06,,0,1.11,0.67,3.84
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Mair Elektronik ,16.74,,0,10.61,64.91,92.27
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Mair Produktion ,12.26,,0,8.14,12.06,32.46
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Mattic  ,0.6,,0,0.05,0.08,0.72
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Matulka electronic ,21.34,,0,14.62,20.44,56.41
Samples Data,Samples Program TTL,Core Product Grp,"Germany",MCQ Tech ,0.47,,0,0,4.89,5.36
Samples Data,Samples Program TTL,Core Product Grp,"Germany",ME - ,0,,0,0,0.01,0.01
Samples Data,Samples Program TTL,Core Product Grp,"Germany",MEBATRON Elektronik ,0.25,,0,0.39,0.5,1.14
Samples Data,Samples Program TTL,Core Product Grp,"Germany",MECO Elektronik ,3.79,,0,3.72,10.13,17.64
Samples Data,Samples Program TTL,Core Product Grp,"Germany",MEL Mikroelektronik ,0.07,,0,0.82,1.32,2.22
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Mescheltana GmbH,10.85,,0,6.9,14.31,32.05
Samples Data,Samples Program TTL,Core Product Grp,"Germany",mesytec GmbH ,0.56,,0,3.52,2.89,6.98
Samples Data,Samples Program TTL,Core Product Grp,"Germany",MICROSENS GmbH ,2.89,,0,5.37,9.77,18.03
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Microsensys GmbH,0,,0,0,0.18,0.18
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Mikrolab GmbH,8.89,,0,25.92,86.63,121.45
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Miltronik GmbH ,0.45,,0,0.61,0.33,1.4
Samples Data,Samples Program TTL,Core Product Grp,"Germany",MKT Systemtechnik ,0.39,,0,0.79,0,1.18
Samples Data,Samples Program TTL,Core Product Grp,"Germany",ML & ,2.74,,0,0,2.03,4.77
Samples Data,Samples Program TTL,Core Product Grp,"Germany","ML&S Manufacturing, ",0.17,,0,0.15,0.2,0.53
Samples Data,Samples Program TTL,Core Product Grp,"Germany",MLS Lanny ,0.11,,0,1.98,160.77,162.86
Samples Data,Samples Program TTL,Core Product Grp,"Germany",MONTRONIC GmbH ,1.71,,0,2.16,0.99,4.87
Samples Data,Samples Program TTL,Core Product Grp,"Germany",motrona GmbH,0.37,,0,0.42,0.27,1.05
Samples Data,Samples Program TTL,Core Product Grp,"Germany",MSE Elektronik,0.21,,0,0.17,0.11,0.49
Samples Data,Samples Program TTL,Core Product Grp,"Germany",MTD-Systems,0.22,,0,0.23,0.72,1.17
Samples Data,Samples Program TTL,Core Product Grp,"Germany",MUET GmbH,0.01,,0,0.02,0.03,0.06
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Multi-Bauelemente-Service,47.27,,0,61.56,30.01,138.84
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Nanoanalytics GMBH,1.12,,0,2.94,2.17,6.24
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Neways Neunkirchen ,2.34,,0,2.05,2.26,6.64
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Nickl Elektronik-Entwicklung ,0.24,,0,3.6,1.11,4.95
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Noax Technologies ,6.74,,0,101.64,31.32,139.7
Samples Data,Samples Program TTL,Core Product Grp,"Germany",OPTRO GmbH,9.89,,0,7.58,5.4,22.87
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Osypka Medical ,0.78,,0,2.68,1.08,4.53
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Otto Bihler ,0.43,,0,0.09,0.17,0.69
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Otto Bock ,2.61,,0,1.16,3.38,7.15
Samples Data,Samples Program TTL,Core Product Grp,"Germany",P&R Geratetechnik ,7.09,,0,12.04,15.65,34.77
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Pantel-elektronik AG,0,,0,0,1.87,1.87
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Paratus Electronic ,3.03,,0,1.51,6.37,10.9
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Peiker Acoustic ,0.26,,0,1.02,1.77,3.05
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Pentair Technical ,2.11,,0,1.67,2.6,6.37
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Pepperl+Fuchs GmbH,27.06,,0,18.46,21.35,66.87
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Periscope GmbH,1.92,,0,6.85,8.06,16.83
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Peter Systemtechnik ,0.2,,0,0.78,0.08,1.06
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Philips Gmbh ,0,,0,9.08,14.67,23.75
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Phoenix Mecano ,3.76,,0,11.76,5.91,21.44
Samples Data,Samples Program TTL,Core Product Grp,"Germany",PHYTEC Messtechnik ,0.69,,0,1.25,1.65,3.59
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Pintsch Tiefenbach ,0.12,,0,0.16,0.34,0.61
Samples Data,Samples Program TTL,Core Product Grp,"Germany",PMDTechnologies Gmbh,20.43,,0,0.47,4.83,25.74
Samples Data,Samples Program TTL,Core Product Grp,"Germany",PRETTL Electronics ,18.96,,0,14.25,29.7,62.91
Samples Data,Samples Program TTL,Core Product Grp,"Germany",PRIMES GmbH,0.27,,0,0.26,1.05,1.58
Samples Data,Samples Program TTL,Core Product Grp,"Germany",primion Technology ,0,,0,4.33,0.5,4.83
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Pro Design ,19.1,,0,9.99,23.8,52.89
Samples Data,Samples Program TTL,Core Product Grp,"Germany",ProCom,0.39,,0,0.3,0.47,1.17
Samples Data,Samples Program TTL,Core Product Grp,"Germany",ProFemto GmbH ,0.16,,0,0.12,1.26,1.54
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Projekt Elektronik,0.01,,0,0.04,0.01,0.05
Samples Data,Samples Program TTL,Core Product Grp,"Germany",ProServ Electronic ,12.45,,0,1.77,3.74,17.96
Samples Data,Samples Program TTL,Core Product Grp,"Germany",PROTECHNA Herbst ,0,,0,0.03,0.06,0.09
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Proxitron GmbH,0.01,,0,0.01,0.02,0.04
Samples Data,Samples Program TTL,Core Product Grp,"Germany",PTW- Freiburg,0.04,,0,0.17,0.25,0.47
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Qbit GmbH,0.23,,0,0.14,0.3,0.66
Samples Data,Samples Program TTL,Core Product Grp,"Germany",race result ,0.29,,0,0.29,4.23,4.81
Samples Data,Samples Program TTL,Core Product Grp,"Germany",RAFI Eltec ,6.41,,0,10.33,37.95,54.69
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Ram GmbH,0.9,,0,0.69,1.88,3.47
Samples Data,Samples Program TTL,Core Product Grp,"Germany",RdA Elektronik ,0.01,,0,0.01,0.08,0.1
Samples Data,Samples Program TTL,Core Product Grp,"Germany",re-elektronik GmbH ,0.02,,0,0.53,0.45,1
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Reel Company ,0.89,,0,0.15,0.69,1.73
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Reinhardt System- ,0.15,,0,0.23,0.4,0.79
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Rheinmetall Landsysteme ,0.06,,0,0.04,0.04,0.14
Samples Data,Samples Program TTL,Core Product Grp,"Germany",RICC LTD,0,,0,0.25,0.28,0.53
Samples Data,Samples Program TTL,Core Product Grp,"Germany",RICC Rienecker,0,,0,0.25,0.28,0.53
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Richard Abr. ,0.01,,0,0.01,0.01,0.03
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Richard Grie?bach ,0.19,,0,9.85,0,10.04
Samples Data,Samples Program TTL,Core Product Grp,"Germany",ROB Cemtrex ,0.74,,0,1.76,0.21,2.72
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Robert Bosch ,37.69,,0,257.43,5.68,300.8
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Roggenstein Elektronik,116.11,,0,4.47,1.79,122.36
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Rohde & ,8.74,,0,5.3,0,14.04
Samples Data,Samples Program TTL,Core Product Grp,"Germany",RoPro Produktions ,33.26,,0,31,44.65,108.9
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Rosenberger Hochfrequenztechnik ,0.16,,0,0.08,0.32,0.56
Samples Data,Samples Program TTL,Core Product Grp,"Germany",rotronics GmbH,2.83,,0,4.03,3.81,10.67
Samples Data,Samples Program TTL,Core Product Grp,"Germany",RSV GmbH,0.07,,0,0,0,0.07
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Ruthmann GmbH ,0.01,,0,0.03,0.02,0.06
Samples Data,Samples Program TTL,Core Product Grp,"Germany","SaluTron GmbH, ",0.35,,0,0.68,1.39,2.41
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Sanmina-SCI Germany ,18.58,,0,23.26,20.13,61.97
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Sauter Elektronik ,6.56,,0,2.39,6.73,15.69
Samples Data,Samples Program TTL,Core Product Grp,"Germany",SC Electronic ,7.98,,0,10.11,6.42,24.51
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Schafer Elektronik ,6.04,,0,8.86,4.12,19.02
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Scharco Elektronik ,0.35,,0,0.47,1.87,2.69
Samples Data,Samples Program TTL,Core Product Grp,"Germany",SCHEYHING elektronik ,0.13,,0,0.32,0.27,0.71
Samples Data,Samples Program TTL,Core Product Grp,"Germany",SCHIEDERWERK GmbH ,0.02,,0,0.03,0.03,0.08
Samples Data,Samples Program TTL,Core Product Grp,"Germany",Schmid Elektronische ,3.03,,0,8.65,2.25,13.93
